sa_2022_code,IHA_code,IHA_operational_name,HR_code,HR_operational_name
047106013,51,HSE Cork North and East IHA,5,HSE South West HR
047106014,51,HSE Cork North and East IHA,5,HSE South West HR
047106015,51,HSE Cork North and East IHA,5,HSE South West HR
047106016,51,HSE Cork North and East IHA,5,HSE South West HR
047106017,51,HSE Cork North and East IHA,5,HSE South West HR
047106018,51,HSE Cork North and East IHA,5,HSE South West HR
047106019,51,HSE Cork North and East IHA,5,HSE South West HR
047106020,51,HSE Cork North and East IHA,5,HSE South West HR
047106021,51,HSE Cork North and East IHA,5,HSE South West HR
047106022,51,HSE Cork North and East IHA,5,HSE South West HR
047106023,51,HSE Cork North and East IHA,5,HSE South West HR
047106024,51,HSE Cork North and East IHA,5,HSE South West HR
047106025,51,HSE Cork North and East IHA,5,HSE South West HR
047106026/047106029,51,HSE Cork North and East IHA,5,HSE South West HR
047106027,51,HSE Cork North and East IHA,5,HSE South West HR
047106028/01,51,HSE Cork North and East IHA,5,HSE South West HR
047106028/02/047106004,51,HSE Cork North and East IHA,5,HSE South West HR
047107001,51,HSE Cork North and East IHA,5,HSE South West HR
047107002,51,HSE Cork North and East IHA,5,HSE South West HR
047107003,51,HSE Cork North and East IHA,5,HSE South West HR
047107004,51,HSE Cork North and East IHA,5,HSE South West HR
047107005,51,HSE Cork North and East IHA,5,HSE South West HR
047107006,51,HSE Cork North and East IHA,5,HSE South West HR
047107007,51,HSE Cork North and East IHA,5,HSE South West HR
047107008,51,HSE Cork North and East IHA,5,HSE South West HR
047107009,51,HSE Cork North and East IHA,5,HSE South West HR
047107010/047107028,51,HSE Cork North and East IHA,5,HSE South West HR
047107011,51,HSE Cork North and East IHA,5,HSE South West HR
047107012,51,HSE Cork North and East IHA,5,HSE South West HR
047107013,51,HSE Cork North and East IHA,5,HSE South West HR
047107014,51,HSE Cork North and East IHA,5,HSE South West HR
047107015,51,HSE Cork North and East IHA,5,HSE South West HR
047107016,51,HSE Cork North and East IHA,5,HSE South West HR
047107017,51,HSE Cork North and East IHA,5,HSE South West HR
047107018,51,HSE Cork North and East IHA,5,HSE South West HR
047107019,51,HSE Cork North and East IHA,5,HSE South West HR
047107020,51,HSE Cork North and East IHA,5,HSE South West HR
047107021/01,51,HSE Cork North and East IHA,5,HSE South West HR
047107021/02,51,HSE Cork North and East IHA,5,HSE South West HR
047107022,51,HSE Cork North and East IHA,5,HSE South West HR
047107023,51,HSE Cork North and East IHA,5,HSE South West HR
047107024,51,HSE Cork North and East IHA,5,HSE South West HR
047107025,51,HSE Cork North and East IHA,5,HSE South West HR
047107026,51,HSE Cork North and East IHA,5,HSE South West HR
047107027,51,HSE Cork North and East IHA,5,HSE South West HR
047107029,51,HSE Cork North and East IHA,5,HSE South West HR
047108001,52,HSE Cork South and West IHA,5,HSE South West HR
047109001,51,HSE Cork North and East IHA,5,HSE South West HR
047110001,52,HSE Cork South and West IHA,5,HSE South West HR
047110002,52,HSE Cork South and West IHA,5,HSE South West HR
047110003,52,HSE Cork South and West IHA,5,HSE South West HR
047111001/01,51,HSE Cork North and East IHA,5,HSE South West HR
047111001/02,51,HSE Cork North and East IHA,5,HSE South West HR
047111002,51,HSE Cork North and East IHA,5,HSE South West HR
047111003,51,HSE Cork North and East IHA,5,HSE South West HR
047111004,51,HSE Cork North and East IHA,5,HSE South West HR
047112001,52,HSE Cork South and West IHA,5,HSE South West HR
047112002,52,HSE Cork South and West IHA,5,HSE South West HR
047113001,52,HSE Cork South and West IHA,5,HSE South West HR
047113002,52,HSE Cork South and West IHA,5,HSE South West HR
047114001,51,HSE Cork North and East IHA,5,HSE South West HR
047114002,51,HSE Cork North and East IHA,5,HSE South West HR
047114004,51,HSE Cork North and East IHA,5,HSE South West HR
047114005/047114003,51,HSE Cork North and East IHA,5,HSE South West HR
047115002,51,HSE Cork North and East IHA,5,HSE South West HR
047115003,51,HSE Cork North and East IHA,5,HSE South West HR
047115004/01,51,HSE Cork North and East IHA,5,HSE South West HR
047115004/02,51,HSE Cork North and East IHA,5,HSE South West HR
047115005,51,HSE Cork North and East IHA,5,HSE South West HR
047115006,51,HSE Cork North and East IHA,5,HSE South West HR
047115007,51,HSE Cork North and East IHA,5,HSE South West HR
047115008,51,HSE Cork North and East IHA,5,HSE South West HR
047115009,51,HSE Cork North and East IHA,5,HSE South West HR
047115010,51,HSE Cork North and East IHA,5,HSE South West HR
047116001,52,HSE Cork South and West IHA,5,HSE South West HR
047116002,52,HSE Cork South and West IHA,5,HSE South West HR
047116003/047116004,52,HSE Cork South and West IHA,5,HSE South West HR
047116005,52,HSE Cork South and West IHA,5,HSE South West HR
047117001,52,HSE Cork South and West IHA,5,HSE South West HR
047117002,52,HSE Cork South and West IHA,5,HSE South West HR
047117003,52,HSE Cork South and West IHA,5,HSE South West HR
047117004/047117005,52,HSE Cork South and West IHA,5,HSE South West HR
047118001,51,HSE Cork North and East IHA,5,HSE South West HR
047119001/047119005,52,HSE Cork South and West IHA,5,HSE South West HR
047119002/047119003/047119004,52,HSE Cork South and West IHA,5,HSE South West HR
047120001,52,HSE Cork South and West IHA,5,HSE South West HR
047120002,52,HSE Cork South and West IHA,5,HSE South West HR
047121001,51,HSE Cork North and East IHA,5,HSE South West HR
047121002,51,HSE Cork North and East IHA,5,HSE South West HR
047122001,51,HSE Cork North and East IHA,5,HSE South West HR
047123001/047123004,52,HSE Cork South and West IHA,5,HSE South West HR
047123002,52,HSE Cork South and West IHA,5,HSE South West HR
047123003,52,HSE Cork South and West IHA,5,HSE South West HR
047124001,51,HSE Cork North and East IHA,5,HSE South West HR
047125001,51,HSE Cork North and East IHA,5,HSE South West HR
047126001,52,HSE Cork South and West IHA,5,HSE South West HR
047126002/047126003/047126004/047126005,52,HSE Cork South and West IHA,5,HSE South West HR
047127001,52,HSE Cork South and West IHA,5,HSE South West HR
047128001,51,HSE Cork North and East IHA,5,HSE South West HR
047128002,51,HSE Cork North and East IHA,5,HSE South West HR
047129001,51,HSE Cork North and East IHA,5,HSE South West HR
047129003,51,HSE Cork North and East IHA,5,HSE South West HR
047129004,51,HSE Cork North and East IHA,5,HSE South West HR
047129005,51,HSE Cork North and East IHA,5,HSE South West HR
047129006,51,HSE Cork North and East IHA,5,HSE South West HR
047129007/047129002,51,HSE Cork North and East IHA,5,HSE South West HR
047130001,51,HSE Cork North and East IHA,5,HSE South West HR
047130002,51,HSE Cork North and East IHA,5,HSE South West HR
047131001,52,HSE Cork South and West IHA,5,HSE South West HR
047132001,52,HSE Cork South and West IHA,5,HSE South West HR
047132002,52,HSE Cork South and West IHA,5,HSE South West HR
047132003,52,HSE Cork South and West IHA,5,HSE South West HR
047132004,52,HSE Cork South and West IHA,5,HSE South West HR
047132005,52,HSE Cork South and West IHA,5,HSE South West HR
047132006,52,HSE Cork South and West IHA,5,HSE South West HR
047132007,52,HSE Cork South and West IHA,5,HSE South West HR
047132008,52,HSE Cork South and West IHA,5,HSE South West HR
047132009,52,HSE Cork South and West IHA,5,HSE South West HR
047132010,52,HSE Cork South and West IHA,5,HSE South West HR
047132011,52,HSE Cork South and West IHA,5,HSE South West HR
047132012,52,HSE Cork South and West IHA,5,HSE South West HR
047132013,52,HSE Cork South and West IHA,5,HSE South West HR
047132014,52,HSE Cork South and West IHA,5,HSE South West HR
047132015,52,HSE Cork South and West IHA,5,HSE South West HR
047132016,52,HSE Cork South and West IHA,5,HSE South West HR
047132017,52,HSE Cork South and West IHA,5,HSE South West HR
047132018/01,52,HSE Cork South and West IHA,5,HSE South West HR
047132018/02,52,HSE Cork South and West IHA,5,HSE South West HR
047132018/03,52,HSE Cork South and West IHA,5,HSE South West HR
047132019,52,HSE Cork South and West IHA,5,HSE South West HR
047132020,52,HSE Cork South and West IHA,5,HSE South West HR
047132021,52,HSE Cork South and West IHA,5,HSE South West HR
047132022,52,HSE Cork South and West IHA,5,HSE South West HR
047132023,52,HSE Cork South and West IHA,5,HSE South West HR
047132024,52,HSE Cork South and West IHA,5,HSE South West HR
047132025,52,HSE Cork South and West IHA,5,HSE South West HR
047132026,52,HSE Cork South and West IHA,5,HSE South West HR
047132027,52,HSE Cork South and West IHA,5,HSE South West HR
047132028,52,HSE Cork South and West IHA,5,HSE South West HR
047132029,52,HSE Cork South and West IHA,5,HSE South West HR
047132030,52,HSE Cork South and West IHA,5,HSE South West HR
047132031,52,HSE Cork South and West IHA,5,HSE South West HR
047132032,52,HSE Cork South and West IHA,5,HSE South West HR
047132033/01,52,HSE Cork South and West IHA,5,HSE South West HR
047132033/02,52,HSE Cork South and West IHA,5,HSE South West HR
047132034,52,HSE Cork South and West IHA,5,HSE South West HR
047132035,52,HSE Cork South and West IHA,5,HSE South West HR
047132036,52,HSE Cork South and West IHA,5,HSE South West HR
047132037,52,HSE Cork South and West IHA,5,HSE South West HR
047132038,52,HSE Cork South and West IHA,5,HSE South West HR
047132039,52,HSE Cork South and West IHA,5,HSE South West HR
047132040,52,HSE Cork South and West IHA,5,HSE South West HR
047132041,52,HSE Cork South and West IHA,5,HSE South West HR
047132042,52,HSE Cork South and West IHA,5,HSE South West HR
047132043,52,HSE Cork South and West IHA,5,HSE South West HR
047132044,52,HSE Cork South and West IHA,5,HSE South West HR
047132045,52,HSE Cork South and West IHA,5,HSE South West HR
047132046,52,HSE Cork South and West IHA,5,HSE South West HR
047132047,52,HSE Cork South and West IHA,5,HSE South West HR
047132048,52,HSE Cork South and West IHA,5,HSE South West HR
047132049,52,HSE Cork South and West IHA,5,HSE South West HR
047132050,52,HSE Cork South and West IHA,5,HSE South West HR
047132051,52,HSE Cork South and West IHA,5,HSE South West HR
047132052,52,HSE Cork South and West IHA,5,HSE South West HR
047132053,52,HSE Cork South and West IHA,5,HSE South West HR
047132054,52,HSE Cork South and West IHA,5,HSE South West HR
047132055,52,HSE Cork South and West IHA,5,HSE South West HR
047132056,52,HSE Cork South and West IHA,5,HSE South West HR
047132057,52,HSE Cork South and West IHA,5,HSE South West HR
047132058,52,HSE Cork South and West IHA,5,HSE South West HR
047132059,52,HSE Cork South and West IHA,5,HSE South West HR
047132060,52,HSE Cork South and West IHA,5,HSE South West HR
047132061,52,HSE Cork South and West IHA,5,HSE South West HR
047132062,52,HSE Cork South and West IHA,5,HSE South West HR
047132063,52,HSE Cork South and West IHA,5,HSE South West HR
047132064,52,HSE Cork South and West IHA,5,HSE South West HR
047132065,52,HSE Cork South and West IHA,5,HSE South West HR
047132066,52,HSE Cork South and West IHA,5,HSE South West HR
047132067,52,HSE Cork South and West IHA,5,HSE South West HR
047132068,52,HSE Cork South and West IHA,5,HSE South West HR
047132069,52,HSE Cork South and West IHA,5,HSE South West HR
047132070,52,HSE Cork South and West IHA,5,HSE South West HR
047132071,52,HSE Cork South and West IHA,5,HSE South West HR
047132072,52,HSE Cork South and West IHA,5,HSE South West HR
047132073,52,HSE Cork South and West IHA,5,HSE South West HR
047132074,52,HSE Cork South and West IHA,5,HSE South West HR
047132075,52,HSE Cork South and West IHA,5,HSE South West HR
047132076,52,HSE Cork South and West IHA,5,HSE South West HR
047132077,52,HSE Cork South and West IHA,5,HSE South West HR
047132078,52,HSE Cork South and West IHA,5,HSE South West HR
047132079,52,HSE Cork South and West IHA,5,HSE South West HR
047132080,52,HSE Cork South and West IHA,5,HSE South West HR
047132081,52,HSE Cork South and West IHA,5,HSE South West HR
047132082,52,HSE Cork South and West IHA,5,HSE South West HR
047132083,52,HSE Cork South and West IHA,5,HSE South West HR
047132084,52,HSE Cork South and West IHA,5,HSE South West HR
047133001,52,HSE Cork South and West IHA,5,HSE South West HR
047133002,52,HSE Cork South and West IHA,5,HSE South West HR
047134001,52,HSE Cork South and West IHA,5,HSE South West HR
047135001,52,HSE Cork South and West IHA,5,HSE South West HR
047135002,52,HSE Cork South and West IHA,5,HSE South West HR
047135003,52,HSE Cork South and West IHA,5,HSE South West HR
047135004,52,HSE Cork South and West IHA,5,HSE South West HR
047135005,52,HSE Cork South and West IHA,5,HSE South West HR
047136001,51,HSE Cork North and East IHA,5,HSE South West HR
047136002,51,HSE Cork North and East IHA,5,HSE South West HR
047136004,51,HSE Cork North and East IHA,5,HSE South West HR
047136006,51,HSE Cork North and East IHA,5,HSE South West HR
047136007,51,HSE Cork North and East IHA,5,HSE South West HR
047136008/047136003/047136005,51,HSE Cork North and East IHA,5,HSE South West HR
047137001,52,HSE Cork South and West IHA,5,HSE South West HR
047137002,52,HSE Cork South and West IHA,5,HSE South West HR
047138001,52,HSE Cork South and West IHA,5,HSE South West HR
047139001,51,HSE Cork North and East IHA,5,HSE South West HR
047139002,51,HSE Cork North and East IHA,5,HSE South West HR
047140001,51,HSE Cork North and East IHA,5,HSE South West HR
047140002,51,HSE Cork North and East IHA,5,HSE South West HR
047140003/01,51,HSE Cork North and East IHA,5,HSE South West HR
047140003/02,51,HSE Cork North and East IHA,5,HSE South West HR
047140004,51,HSE Cork North and East IHA,5,HSE South West HR
047140005,51,HSE Cork North and East IHA,5,HSE South West HR
047140006,51,HSE Cork North and East IHA,5,HSE South West HR
047140007,51,HSE Cork North and East IHA,5,HSE South West HR
047140008,51,HSE Cork North and East IHA,5,HSE South West HR
047140009,51,HSE Cork North and East IHA,5,HSE South West HR
047140010,51,HSE Cork North and East IHA,5,HSE South West HR
047141001,52,HSE Cork South and West IHA,5,HSE South West HR
047142001,52,HSE Cork South and West IHA,5,HSE South West HR
047142002,52,HSE Cork South and West IHA,5,HSE South West HR
047142003,52,HSE Cork South and West IHA,5,HSE South West HR
047142004,52,HSE Cork South and West IHA,5,HSE South West HR
047142005,52,HSE Cork South and West IHA,5,HSE South West HR
047143001,51,HSE Cork North and East IHA,5,HSE South West HR
047143002,51,HSE Cork North and East IHA,5,HSE South West HR
047144001/047144002,52,HSE Cork South and West IHA,5,HSE South West HR
047145001,52,HSE Cork South and West IHA,5,HSE South West HR
047145002,52,HSE Cork South and West IHA,5,HSE South West HR
047145003,52,HSE Cork South and West IHA,5,HSE South West HR
047145004,52,HSE Cork South and West IHA,5,HSE South West HR
047145005,52,HSE Cork South and West IHA,5,HSE South West HR
047146001,52,HSE Cork South and West IHA,5,HSE South West HR
047146002,52,HSE Cork South and West IHA,5,HSE South West HR
047146003,52,HSE Cork South and West IHA,5,HSE South West HR
047146004,52,HSE Cork South and West IHA,5,HSE South West HR
047146005,52,HSE Cork South and West IHA,5,HSE South West HR
047146006,52,HSE Cork South and West IHA,5,HSE South West HR
047147001,52,HSE Cork South and West IHA,5,HSE South West HR
047147002,52,HSE Cork South and West IHA,5,HSE South West HR
047148001,52,HSE Cork South and West IHA,5,HSE South West HR
047148002/047148003,52,HSE Cork South and West IHA,5,HSE South West HR
047148004,52,HSE Cork South and West IHA,5,HSE South West HR
047148005,52,HSE Cork South and West IHA,5,HSE South West HR
047149001,51,HSE Cork North and East IHA,5,HSE South West HR
047149002,51,HSE Cork North and East IHA,5,HSE South West HR
